"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","39/1852","415/22026",0.255314490900661,0.663429296879427,0.562770176647287,"OASA2/EDA36/NA/HMT3/AtMYB85/DELTA-OAT/UGT1/LSD1/ATMST2/ETFQO/AtHGO/DIN4/MCCA/AtTAT1/ATBCAT-2/GDH1/ANAC047/ATHSPRO2/THA1/BCDH/HPD/MCCB/ALDH6B2/AT-POX/LKR/GDH2/ATMGL/ATCYSD2/AtSAT1/NodGS/AtTAT2/ATMBAC2/PDH2/NA/ATIVD/ASN1/XBAT32/ASP3/GABA-T",39
"GO:0032989","BP","GO:0032989","cellular component morphogenesis","6/1852","51/22026",0.255802206605767,0.663429296879427,0.562770176647287,"ATBRI1/CBB3/APY6/AtFAX1/ABCG16/CSI1",6
"GO:0002757","BP","GO:0002757","immune response-activating signal transduction","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"SZE2/SZE1/NA",3
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"LSD1/ANAC047/XBAT32",3
"GO:0009785","BP","GO:0009785","blue light signaling pathway","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"FBI1/ckl3/ATMYB38",3
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"FBI1/ckl3/ATMYB38",3
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"LSD1/ANAC047/XBAT32",3
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"PLIM2b/ATVLN2/AtWLIM1",3
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"ICK1/SIM/DSPTP1E",3
"GO:0061572","BP","GO:0061572","actin filament bundle organization","3/1852","21/22026",0.257178339910862,0.663429296879427,0.562770176647287,"PLIM2b/ATVLN2/AtWLIM1",3
"GO:0048767","BP","GO:0048767","root hair elongation","8/1852","72/22026",0.257248094708349,0.663429296879427,0.562770176647287,"ATHAM3/ATXT1/PAT4/DROP1/MAP18/ATCSLD2/ATMYA2/AUN1",8
"GO:0072507","BP","GO:0072507","divalent inorganic cation homeostasis","8/1852","72/22026",0.257248094708349,0.663429296879427,0.562770176647287,"ATGLR1.1/ATGLR1.2/ATGLR1.3/cMCU/NA/NA/ATCAX1/ATGLR2.5",8
"GO:0090333","BP","GO:0090333","regulation of stomatal closure","4/1852","31/22026",0.261341668909941,0.671623606267651,0.569721200612621,"ATHLECRK/ZIFL1/AHK5/AT-NHX1",4
"GO:0009627","BP","GO:0009627","systemic acquired resistance","9/1852","83/22026",0.261833785681692,0.671623606267651,0.569721200612621,"ATMES9/BAH1/LSD1/ATBXL4/ILL6/JAS1/AZI1/NA/ATWRKY33",9
"GO:0030865","BP","GO:0030865","cortical cytoskeleton organization","7/1852","62/22026",0.263936206106552,0.671623606267651,0.569721200612621,"ATPCAP1/MAP18/NA/NA/BPP2/CSI1/CESA6",7
"GO:0006222","BP","GO:0006222","UMP biosynthetic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"UCK3/UKL5",2
"GO:0006915","BP","GO:0006915","apoptotic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"ATBI-1/ATIRE1-2",2
"GO:0009092","BP","GO:0009092","homoserine metabolic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"ATMST2/ATMGL",2
"GO:0009174","BP","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"UCK3/UKL5",2
"GO:0009554","BP","GO:0009554","megasporogenesis","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"AtMYB88/WIH2",2
"GO:0010047","BP","GO:0010047","fruit dehiscence","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"ADPG2/ANAC043",2
"GO:0010413","BP","GO:0010413","glucuronoxylan metabolic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"FRA8/ATGATL1",2
"GO:0010417","BP","GO:0010417","glucuronoxylan biosynthetic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"FRA8/ATGATL1",2
"GO:0015804","BP","GO:0015804","neutral amino acid transport","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"NA/At4g38250",2
"GO:0032922","BP","GO:0032922","circadian regulation of gene expression","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"LNK2/FER",2
"GO:0033356","BP","GO:0033356","UDP-L-arabinose metabolic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"UGE3/HSR8",2
"GO:0043171","BP","GO:0043171","peptide catabolic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"GGT1/GGT2",2
"GO:0046049","BP","GO:0046049","UMP metabolic process","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"UCK3/UKL5",2
"GO:0048280","BP","GO:0048280","vesicle fusion with Golgi apparatus","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"ATVTI12/ATSEC22",2
"GO:0050779","BP","GO:0050779","RNA destabilization","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"APUM5/ECT8",2
"GO:0061157","BP","GO:0061157","mRNA destabilization","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"APUM5/ECT8",2
"GO:0080060","BP","GO:0080060","integument development","2/1852","12/22026",0.2674545077811,0.671623606267651,0.569721200612621,"ANAC056/ANAC018",2
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","28/1852","294/22026",0.272009573114057,0.682165740447458,0.578663824555392,"DER2.2/ATCHIP/AtHrd1B/NA/BRG3/SKIP1/UBC3/ATSKP2;2/MIEL1/RAE1/NA/AtMAX2/NA/SKP2A/AtILP/ATUBC1/UBC34/AtSAP7/NA/NA/BIP1/SLY1/NA/DER1/AtCDC48B/AtSAP9/DDA1/ATBAG1",28
"GO:0009926","BP","GO:0009926","auxin polar transport","10/1852","95/22026",0.275855457941009,0.690156425063949,0.585442118812681,"AtMAX2/ZIFL1/ATCCD8/PATL2/AtAUX1/ALA10/NA/ABCG37/APP1/AGR",10
"GO:0009226","BP","GO:0009226","nucleotide-sugar biosynthetic process","5/1852","42/22026",0.276279259640984,0.690156425063949,0.585442118812681,"UGE3/DIN9/AXS2/HSR8/CYT1",5
"GO:0032784","BP","GO:0032784","regulation of DNA-templated transcription, elongation","5/1852","42/22026",0.276279259640984,0.690156425063949,0.585442118812681,"NA/NA/NA/SPT6/ATIWS1",5
"GO:0009850","BP","GO:0009850","auxin metabolic process","7/1852","63/22026",0.277302821182682,0.691700852109673,0.58675221694285,"AtNIT2/RGLG2/ILL6/GH3.15/AtPNC2/UGT74E2/ILL3",7
"GO:0006721","BP","GO:0006721","terpenoid metabolic process","18/1852","183/22026",0.277621430438576,0.691700852109673,0.58675221694285,"AAO3/DIV2/NA/ABA3/D14/ATHO1/GAS2/HPD/ATPUB44/ATCCD8/ATGA2OX2/LAS1/CYP707A4/ATMYB96/PES1/ATGA3OX1/ATNCED2/AtGGPS8",18
"GO:0016032","BP","GO:0016032","viral process","4/1852","32/22026",0.280562195657968,0.694882978652175,0.589451533847999,"AGO2/TOM3/ATPCAP1/ATP58IPK",4
"GO:0046351","BP","GO:0046351","disaccharide biosynthetic process","4/1852","32/22026",0.280562195657968,0.694882978652175,0.589451533847999,"TPPF/AtcFBP/ATTPS10/TPPG",4
"GO:0000103","BP","GO:0000103","sulfate assimilation","3/1852","22/22026",0.280716723976703,0.694882978652175,0.589451533847999,"AtSBP1/APR3/AHL",3
"GO:0010345","BP","GO:0010345","suberin biosynthetic process","3/1852","22/22026",0.280716723976703,0.694882978652175,0.589451533847999,"ABCG6/ESB1/ATGPAT5",3
"GO:0072348","BP","GO:0072348","sulfur compound transport","3/1852","22/22026",0.280716723976703,0.694882978652175,0.589451533847999,"NA/GGT2/SEL1",3
"GO:0010224","BP","GO:0010224","response to UV-B","8/1852","74/22026",0.281845772559457,0.696775254024738,0.591056702854993,"EFO2/ATBRI1/CBB3/EFO1/DREB2/AtZAT12/VQ12/ATLPP1",8
"GO:0046488","BP","GO:0046488","phosphatidylinositol metabolic process","9/1852","85/22026",0.284838873487884,0.703264970588303,0.596561764138911,"FRA3/5PTASE11/ATPIS/5PTASE2/ATPI4K/PIP5K5/FAB1B/NA/AHL",9
"GO:0071365","BP","GO:0071365","cellular response to auxin stimulus","11/1852","107/22026",0.287895612132224,0.709894857786684,0.602185728602547,"ABA3/SKP2A/anac021/VIK/HAT2/PATL2/FQR1/ATMYB44/ABCG37/AtMYB93/AGR",11
"GO:0009911","BP","GO:0009911","positive regulation of flower development","5/1852","43/22026",0.293003326693739,0.720629803490006,0.611291909650285,"ATBRI1/CBB3/AtMYB108/ATWNK8/ATFPF1",5
"GO:0097237","BP","GO:0097237","cellular response to toxic substance","5/1852","43/22026",0.293003326693739,0.720629803490006,0.611291909650285,"NA/JAO2/AtPRX71/CAT1/ABCG37",5
"GO:0015698","BP","GO:0015698","inorganic anion transport","11/1852","108/22026",0.298328292708166,0.721650870573177,0.612158054852897,"ATWRKY45/NA/NA/FEX/SHB1/CEPR2/NA/SEL1/PHT5;1/ATNLM2/ATUBC24",11
"GO:0009173","BP","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"UCK3/UKL5",2
"GO:0010189","BP","GO:0010189","vitamin E biosynthetic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"AtTAT1/HPD",2
"GO:0015908","BP","GO:0015908","fatty acid transport","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"ACBP3/AtFAX1",2
"GO:0018904","BP","GO:0018904","ether metabolic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"AtDIR5/ABCG37",2
"GO:0019375","BP","GO:0019375","galactolipid biosynthetic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"PDLZ2/DGD2",2
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"AtDJ1A/PES1",2
"GO:0034311","BP","GO:0034311","diol metabolic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"SPHK2/ATSPT1",2
"GO:0034312","BP","GO:0034312","diol biosynthetic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"SPHK2/ATSPT1",2
"GO:0042360","BP","GO:0042360","vitamin E metabolic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"AtTAT1/HPD",2
"GO:0045840","BP","GO:0045840","positive regulation of mitotic nuclear division","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"pEARLI4/PEARLI",2
"GO:0048587","BP","GO:0048587","regulation of short-day photoperiodism, flowering","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"CDF5/AGL68",2
"GO:0062033","BP","GO:0062033","positive regulation of mitotic sister chromatid segregation","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"pEARLI4/PEARLI",2
"GO:0080001","BP","GO:0080001","mucilage extrusion from seed coat","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"EXT-like/MUCI70",2
"GO:0080142","BP","GO:0080142","regulation of salicylic acid biosynthetic process","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"PCRK2/CBP60a",2
"GO:1990641","BP","GO:1990641","response to iron ion starvation","2/1852","13/22026",0.299749233870508,0.721650870573177,0.612158054852897,"ABCG37/ACO2",2
"GO:0007029","BP","GO:0007029","endoplasmic reticulum organization","4/1852","33/22026",0.299989022754549,0.721650870573177,0.612158054852897,"NA/LNP2/NA/PVA12",4
"GO:0010017","BP","GO:0010017","red or far-red light signaling pathway","6/1852","54/22026",0.300215825277695,0.721650870573177,0.612158054852897,"APRR7/PAPP2C/FBI1/ATHO1/AtHBP2/SHB1",6
"GO:0010030","BP","GO:0010030","positive regulation of seed germination","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"PELPK1/AtERDL6/AAE3",3
"GO:0010039","BP","GO:0010039","response to iron ion","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"ATYSL3/ATFER1/ATPCAP1",3
"GO:0010112","BP","GO:0010112","regulation of systemic acquired resistance","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"ILL6/JAS1/NA",3
"GO:0010187","BP","GO:0010187","negative regulation of seed germination","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"AtMAX2/AtTZF4/AtDSEL",3
"GO:0030198","BP","GO:0030198","extracellular matrix organization","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"COBL2/AIR12/CSI1",3
"GO:0043062","BP","GO:0043062","extracellular structure organization","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"COBL2/AIR12/CSI1",3
"GO:0048768","BP","GO:0048768","root hair cell tip growth","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"ATHAM3/MAP18/AUN1",3
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"INH3/AtILP/AtKTI5",3
"GO:0140115","BP","GO:0140115","export across plasma membrane","3/1852","23/22026",0.304433218429154,0.722888384731904,0.613207806597335,"ATKCO1/AHA4/AHA1",3
"GO:0009749","BP","GO:0009749","response to glucose","7/1852","65/22026",0.304513422139813,0.722888384731904,0.613207806597335,"XLG2/ABA3/NA/NA/ASN1/ATCIPK8/AGR",7
"GO:0044087","BP","GO:0044087","regulation of cellular component biogenesis","14/1852","142/22026",0.306646617572058,0.727049238436976,0.616737352828743,"ATEXO70E2/NA/AtMYB85/EFO2/EMB258/ATPCAP1/EFO1/ASAR1/MAP18/ATSAR1/ATFH8/AtPRF2/AtORM1/NA",14
"GO:0060341","BP","GO:0060341","regulation of cellular localization","9/1852","87/22026",0.308361009271333,0.730208040542153,0.619416884207726,"ATEXO70E2/pEARLI4/NA/ATSK21/NA/ASAR1/VETH1/ATSAR1/PEARLI",9
"GO:0006898","BP","GO:0006898","receptor-mediated endocytosis","5/1852","44/22026",0.309893417765853,0.732928615532852,0.621724678686052,"ClAP/FLS2/PICALM3/AUXILIN-LIKE1/PICALM5B",5
"GO:0000272","BP","GO:0000272","polysaccharide catabolic process","14/1852","143/22026",0.31589483898808,0.745926101268975,0.632750114822342,"PME39/AtcFBP/ARAF/ATBXL1/ATBXL4/ADPG2/NA/ATPME1/NA/NA/AtBAM1/NA/NA/NA",14
"GO:0016052","BP","GO:0016052","carbohydrate catabolic process","22/1852","233/22026",0.316169619062203,0.745926101268975,0.632750114822342,"NA/A/N-InvC/NA/PME39/MIOX2/AtcFBP/NA/ARAF/ATBXL1/ATBXL4/NA/ADPG2/NA/ATTRE1/ATPME1/MIOX4/NA/NA/AtBAM1/NA/NA/NA",22
"GO:0032786","BP","GO:0032786","positive regulation of DNA-templated transcription, elongation","4/1852","34/22026",0.319562922406561,0.752074808767164,0.637965906800757,"NA/NA/NA/SPT6",4
"GO:0035304","BP","GO:0035304","regulation of protein dephosphorylation","4/1852","34/22026",0.319562922406561,0.752074808767164,0.637965906800757,"INH3/PYL7/NA/NA",4
"GO:0080147","BP","GO:0080147","root hair cell development","10/1852","99/22026",0.320115521568635,0.752448661399338,0.638283036467532,"ATHAM3/ATXT1/PAT4/DROP1/MAP18/ATROPGEF11/P4H5/ATCSLD2/ATMYA2/AUN1",10
"GO:1901657","BP","GO:1901657","glycosyl compound metabolic process","19/1852","200/22026",0.323078891170497,0.758481278902728,0.643400352259881,"BGLU26/AT-RSH2/UCK3/BGLU16/NA/CYP81F1/GSL-OH/GSDA/Rap2.6L/ATECS1/ANAC102/BGLU28/BGLU30/ATHOL1/AtNSP5/NA/UKL5/BGLU27/AtTK1a",19
"GO:0043562","BP","GO:0043562","cellular response to nitrogen levels","5/1852","45/22026",0.326911440789724,0.759353412769577,0.644140161208047,"ATATG8E/ATG8C/CAT1/PDLZ2/ATG8H",5
"GO:0048444","BP","GO:0048444","floral organ morphogenesis","5/1852","45/22026",0.326911440789724,0.759353412769577,0.644140161208047,"DA1/ATGID1B/PI/ATBRI1/CBB3",5
"GO:0009308","BP","GO:0009308","amine metabolic process","13/1852","133/22026",0.327018141665708,0.759353412769577,0.644140161208047,"ATCKX5/NA/LSD1/RGLG2/ANAC047/ATHSPRO2/ATNAS3/ATSOFL2/NA/NA/ATIPT7/XBAT32/CuAO",13
"GO:0043666","BP","GO:0043666","regulation of phosphoprotein phosphatase activity","3/1852","24/22026",0.328225626112691,0.759353412769577,0.644140161208047,"INH3/PYL7/NA",3
"GO:0042364","BP","GO:0042364","water-soluble vitamin biosynthetic process","6/1852","56/22026",0.330578920530686,0.759353412769577,0.644140161208047,"AtGulLO2/DIN9/AtGulLO5/MIOX4/CYT1/GABA-T",6
"GO:0071489","BP","GO:0071489","cellular response to red or far red light","6/1852","56/22026",0.330578920530686,0.759353412769577,0.644140161208047,"APRR7/PAPP2C/FBI1/ATHO1/AtHBP2/SHB1",6
"GO:0006213","BP","GO:0006213","pyrimidine nucleoside metabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"NA/AtTK1a",2
"GO:0006775","BP","GO:0006775","fat-soluble vitamin metabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"AtTAT1/HPD",2
"GO:0009310","BP","GO:0009310","amine catabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"NA/ATHSPRO2",2
"GO:0015865","BP","GO:0015865","purine nucleotide transport","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"AtPNC2/AAC3",2
"GO:0030026","BP","GO:0030026","cellular manganese ion homeostasis","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"MEB2/ATCAX1",2
"GO:0030104","BP","GO:0030104","water homeostasis","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"GAMMA-TIP2/AtMYB88",2
"GO:0031110","BP","GO:0031110","regulation of microtubule polymerization or depolymerization","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"ATPCAP1/MAP18",2
"GO:0042362","BP","GO:0042362","fat-soluble vitamin biosynthetic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"AtTAT1/HPD",2
"GO:0042402","BP","GO:0042402","cellular biogenic amine catabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"NA/ATHSPRO2",2
"GO:0046352","BP","GO:0046352","disaccharide catabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"A/N-InvC/ATTRE1",2
"GO:0046365","BP","GO:0046365","monosaccharide catabolic process","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"NA/NA",2
"GO:0048354","BP","GO:0048354","mucilage biosynthetic process involved in seed coat development","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"COBL2/BGAL6",2
"GO:0051098","BP","GO:0051098","regulation of binding","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"pEARLI4/PEARLI",2
"GO:0060688","BP","GO:0060688","regulation of morphogenesis of a branching structure","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"A-PTF-1/GAT",2
"GO:2000032","BP","GO:2000032","regulation of secondary shoot formation","2/1852","14/22026",0.331794923946937,0.759353412769577,0.644140161208047,"A-PTF-1/GAT",2
"GO:0120252","BP","GO:0120252","hydrocarbon metabolic process","9/1852","89/22026",0.332296952933312,0.759592675903778,0.644343122031352,"NA/ACO3/ANAC047/ACCS7/ATCCD8/XBAT32/ATNCED2/ACO5/NA",9
"GO:0044093","BP","GO:0044093","positive regulation of molecular function","14/1852","145/22026",0.334596361269475,0.763935061393031,0.648026657052118,"pEARLI4/ATHM3/NA/NA/NA/NA/AGD5/ANAC059/ANAC092/NA/PEARLI/CAR9/NA/CAR10",14
"GO:0016311","BP","GO:0016311","dephosphorylation","23/1852","247/22026",0.335282546719261,0.764588241981513,0.648580733510441,"INH3/PAPP2C/NA/ATPAP22/CIPP1/FRA3/5PTASE11/APD5/5PTASE2/PYL7/AtcFBP/NA/NA/ATPAP18/PLL4/NA/NA/APD9/PLL2/AHL/PIA1/AUN1/ATPAP8",23
"GO:0005996","BP","GO:0005996","monosaccharide metabolic process","13/1852","134/22026",0.336808291758869,0.767152140108699,0.650755622995619,"NA/AtcFBP/ARAF/NA/UGE3/AtGulLO2/DIN9/AtGulLO5/MIOX4/PCK2/HSR8/CYT1/GAE1",13
"GO:0006826","BP","GO:0006826","iron ion transport","4/1852","35/22026",0.339227089986654,0.770823982121874,0.653870353062704,"ATFER1/ABS4/ATMHX/ATIRT3",4
"GO:0031647","BP","GO:0031647","regulation of protein stability","4/1852","35/22026",0.339227089986654,0.770823982121874,0.653870353062704,"ATHS83/ATBAG3/CASP3/ATBAG1",4
"GO:0021700","BP","GO:0021700","developmental maturation","21/1852","225/22026",0.341013930481057,0.77396392060487,0.656533882911399,"ANAC029/ATTIL/ATSK21/SEIPIN2/ATBZIP25/YIP4b/ATHAM3/ATXT1/PAT4/DROP1/MAP18/ATROPGEF11/ATMYB96/P4H5/AtAUX1/SLY1/ATSUS3/ATCSLD2/ATMYA2/AUN1/GDPDL3",21
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","8/1852","79/22026",0.345594451406284,0.78113270477186,0.662614979949139,"SMR7/SMR8/ATPCAP1/SIM/MAP18/LGO/SMR4/AtPRF2",8
"GO:0048653","BP","GO:0048653","anther development","8/1852","79/22026",0.345594451406284,0.78113270477186,0.662614979949139,"CYP94B3/ATBRI1/CBB3/APY6/ADPG2/AtMYB108/ANAC043/CSI1",8
"GO:0006885","BP","GO:0006885","regulation of pH","6/1852","57/22026",0.345905824272854,0.78113270477186,0.662614979949139,"ATCHX16/ATSDAT/ATCHX17/AHA4/AHA1/AT-NHX1",6
"GO:0006767","BP","GO:0006767","water-soluble vitamin metabolic process","7/1852","68/22026",0.346216327023425,0.78113270477186,0.662614979949139,"EDA36/AtGulLO2/DIN9/AtGulLO5/MIOX4/CYT1/GABA-T",7
"GO:1901699","BP","GO:1901699","cellular response to nitrogen compound","7/1852","68/22026",0.346216327023425,0.78113270477186,0.662614979949139,"ATGLR1.1/ATGLR1.2/ATGLR1.3/EDA36/ABCG37/AHK5/ATGLR2.5",7
