ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
264351_at	0.3327931	1.26e-01	-1.88	-6.14542	-5.83e-01	AT1G03370	C2 calcium/lipid-binding and GRAM domain containing protein
259277_at	0.3327931	1.26e-01	1.88	-6.145532	2.97e-01	SS2	starch synthase 2
258687_at	0.3328903	1.26e-01	-1.88	-6.145961	-6.99e-01	AT3G07860	ubiquitin-like superfamily protein
249974_at	0.3329039	1.26e-01	1.88	-6.146125	7.65e-01	AT5G18780	F-box domain-containing protein
245961_at	0.3329578	1.26e-01	-1.88	-6.146417	-1.41e-01	AT5G19670	Exostosin family protein
245365_at	0.333032	1.26e-01	-1.88	-6.146863	-3.60e-01	AT4G17720	RNA recognition motif-containing protein
245164_at	0.333032	1.26e-01	-1.88	-6.146895	-1.62	HSP60-2	heat shock protein 60-2
254358_at	0.3333252	1.26e-01	-1.88	-6.147942	-2.36e-01	AT4G22310	hypothetical protein
259099_at	0.3334249	1.27e-01	1.88	-6.148378	4.60e-01	AT3G05010	candidate G-protein coupled receptor 2
266813_at	0.3334501	1.27e-01	-1.88	-6.148579	-1.32	AT2G44920	thylakoid lumenal protein 1
267484_at	0.333646	1.27e-01	1.88	-6.149318	7.00e-01	UBC2	ubiquitin-conjugating enzyme E2 A
248532_at	0.3336644	1.27e-01	-1.88	-6.149564	-4.78e-01	NFU2	NifU-like protein 2
246059_at	0.3336644	1.27e-01	1.88	-6.149619	3.04e-01	AT5G08450	histone-deactylase complex 1
245359_at	0.3337561	1.27e-01	1.88	-6.15003	8.43e-01	IBR10	delta3, delta2-enoyl CoA isomerase 2
253117_at	0.3338029	1.27e-01	-1.88	-6.150298	-6.21e-01	AT4G35905	hypothetical protein
255553_at	0.3340616	1.27e-01	1.88	-6.151234	5.12e-01	AT4G01960	hypothetical protein
260220_at	0.3341284	1.27e-01	-1.88	-6.151642	-9.14e-01	MYB31	myb domain protein 31
267099_at	0.3341284	1.27e-01	-1.88	-6.151687	-6.22e-01	ARP	apurinic endonuclease-redox protein
262080_at	0.3341973	1.27e-01	1.88	-6.152142	7.01e-01	CW14	protein CW14
266922_s_at	0.3341973	1.27e-01	1.88	-6.152146	7.51e-01	SK21///SK20	SKP1-like protein 21///SKP1-like protein 20
252469_at	0.3342766	1.27e-01	1.88	-6.152517	3.33e-01	AT3G46920	octicosapeptide/Phox/Bem1p domain-containing protein kinase
253310_at	0.3342899	1.27e-01	-1.88	-6.152681	-1.49e-01	EX1	protein EXECUTER 1
266758_at	0.334382	1.27e-01	-1.88	-6.153091	-3.32e-01	POL	protein phosphatase 2C
255133_at	0.3345494	1.27e-01	1.88	-6.153739	4.55e-01	AT4G08320	tetratricopeptide repeat domain-containing protein
263365_at	0.334606	1.27e-01	-1.87	-6.154038	-4.17e-01	AT2G20550	HSP40/DnaJ peptide-binding protein
250247_at	0.3346816	1.27e-01	-1.87	-6.154485	-6.53e-01	AT5G13720	hypothetical protein
264742_at	0.3346816	1.27e-01	1.87	-6.154518	3.43e-01	AT1G62130	AAA-type ATPase-like protein
267319_at	0.3347022	1.27e-01	1.87	-6.154703	8.67e-01	MRP2	ABC transporter C family member 2
265815_at	0.3347335	1.27e-01	-1.87	-6.154926	-1.88e-01	AT2G17975	zinc finger (Ran-binding) domain-containing protein
253822_at	0.3347335	1.27e-01	-1.87	-6.155044	-1.31e-01	AT4G28410	tyrosine transaminase family protein
250988_at	0.3347688	1.27e-01	1.87	-6.155331	6.31e-01	UPL4	E3 ubiquitin-protein ligase UPL4
262064_at	0.3347688	1.27e-01	-1.87	-6.155454	-7.55e-01	LOS1	elongation factor EF-2-like protein LOS1
251887_at	0.3347688	1.27e-01	1.87	-6.155518	3.09e-01	FIP37	FKBP12 interacting protein 37
263701_at	0.3349597	1.27e-01	-1.87	-6.156238	-9.00e-01	HINT 2	histidine triad nucleotide-binding 2 protein
250301_at	0.3351579	1.28e-01	1.87	-6.156981	4.05e-01	AT5G11970	hypothetical protein
245114_at	0.3352008	1.28e-01	1.87	-6.157266	1.63e-01	TFIIB	transcription initiation factor IIB-1
247309_at	0.3352008	1.28e-01	-1.87	-6.157358	-6.08e-01	AT5G63940	protein kinase protein with adenine nucleotide alpha hydrolases-like domain
259927_at	0.3352746	1.28e-01	-1.87	-6.15771	-3.95e-01	JAC1	J-domain protein required for chloroplast accumulation response 1
260329_at	0.3354173	1.28e-01	-1.87	-6.158278	-7.98e-01	CYCA2;4	cyclin-A2-4
251422_at	0.3355239	1.28e-01	-1.87	-6.158782	-1.18	AT3G60540	Preprotein translocase Sec, Sec61-beta subunit protein
257573_at	0.3355239	1.28e-01	-1.87	-6.158985	-6.84e-01	iqd9	IQ-domain 9 protein
247651_at	0.3355239	1.28e-01	-1.87	-6.159041	-1.52	HTA6	histone H2A 6
245864_at	0.3355239	1.28e-01	1.87	-6.159096	8.03e-01	AT1G58070	hypothetical protein
250592_at	0.3357266	1.28e-01	1.87	-6.159851	4.14e-01	AT5G07740	actin binding protein
256143_at	0.3357852	1.28e-01	-1.87	-6.160155	-3.97e-01	AT1G48830	40S ribosomal protein S7-1
248579_at	0.3358634	1.28e-01	1.87	-6.160521	3.42e-01	AT5G49880	mitotic spindle assembly checkpoint protein MAD1
266787_at	0.3359166	1.28e-01	-1.87	-6.160808	-2.77e-01	AT2G28990	putative LRR receptor-like serine/threonine-protein kinase
247891_at	0.3362451	1.28e-01	1.87	-6.161971	5.51e-01	AT5G57960	GTP-binding protein, HflX
248913_at	0.3362451	1.28e-01	-1.87	-6.162076	-3.05e-01	AT5G45760	transducin/WD40 domain-containing protein
265428_at	0.3362823	1.28e-01	-1.87	-6.162313	-1.07e-01	AT2G20720	pentatricopeptide repeat-containing protein
258341_at	0.3364062	1.28e-01	-1.87	-6.162821	-1.13	AT3G22790	protein NETWORKED 1A
255038_at	0.3365276	1.28e-01	-1.87	-6.16332	-4.83e-01	CINV2	cytosolic invertase 2
265090_at	0.3366407	1.28e-01	1.87	-6.163881	5.00e-01	AT1G03960	calcium-binding EF-hand-containing protein
264679_s_at	0.3366407	1.28e-01	-1.87	-6.163915	-1.07	AT1G09690///AT1G09590	60S ribosomal protein L21-1///60S ribosomal protein L21-1
250568_at	0.336827	1.28e-01	1.87	-6.164632	4.86e-01	AT5G08110	UBQ, helicase-c and DEAD-like helicase domain-containing protein
264039_at	0.336827	1.29e-01	1.87	-6.164764	2.21e-01	AT2G03740	late embryogenesis abundant domain-containing protein
254526_at	0.336827	1.29e-01	-1.87	-6.164858	-5.92e-01	CYCT1;4	cyclin-T1-4
261121_at	0.3370057	1.29e-01	1.87	-6.165535	2.05e-01	AT1G75340	zinc finger CCCH domain-containing protein 16
257351_at	0.3371455	1.29e-01	-1.87	-6.166091	-1.68e-01	MBAC1	mitochondrial ornithine transporter
263541_at	0.337301	1.29e-01	1.86	-6.166696	9.58e-01	AT2G24860	DnaJ/Hsp40 cysteine-rich domain-containing protein
259938_at	0.3373882	1.29e-01	1.86	-6.167191	5.80e-01	AT1G71310	organellar DNA-binding protein 1
264277_at	0.3373882	1.29e-01	-1.86	-6.167208	-7.12e-01	PG1	polygalacturonase 1
254892_at	0.3374692	1.29e-01	1.86	-6.167631	9.76e-01	AT4G11800	calcineurin-like phosphoesterase domain-containing protein
253297_at	0.3374692	1.29e-01	1.86	-6.167702	6.83e-01	AT4G33810	glycosyl hydrolase family protein
251596_at	0.3374957	1.29e-01	1.86	-6.167987	2.77e-01	LPAT2	lysophosphatidyl acyltransferase 2
262307_at	0.3374957	1.29e-01	1.86	-6.168025	8.06e-01	AT1G71000	chaperone DnaJ-domain containing protein
248492_at	0.3376317	1.29e-01	1.86	-6.168568	4.69e-01	AT5G51040	succinate dehydrogenase assembly factor 2
250679_at	0.3377325	1.29e-01	-1.86	-6.169027	-1.02	AT5G06550	HR demethylase-like protein
246223_at	0.3377325	1.29e-01	-1.86	-6.169123	-3.22e-01	IRX14	probable beta-1,4-xylosyltransferase IRX14
262714_s_at	0.3378733	1.29e-01	-1.86	-6.16968	-2.98e-01	AT1G16430///MED22B	mediator of RNA polymerase II transcription subunit 22a///mediator of RNA polymerase II transcription subunit 22b
251289_at	0.3378837	1.29e-01	-1.86	-6.169833	-7.94e-01	ARF18	auxin response factor 18
258885_at	0.3378987	1.29e-01	-1.86	-6.170106	-4.40e-01	AT3G10030	aspartate/glutamate/uridylate kinase family protein
262067_at	0.3378987	1.29e-01	-1.86	-6.170121	-2.17e-01	AT1G80060	ubiquitin-like domain-containing protein
260031_at	0.3379923	1.29e-01	-1.86	-6.170593	-4.56e-01	LINC3	little nuclei3 protein
246808_at	0.3379923	1.29e-01	-1.86	-6.170652	-1.27e-01	AT5G27110	pentatricopeptide repeat-containing protein
261403_at	0.338019	1.29e-01	1.86	-6.170855	7.46e-01	SYP52	syntaxin-52
251011_at	0.3385767	1.29e-01	1.86	-6.172705	1.40e-01	HTA12	histone H2A 12
263737_at	0.3386576	1.30e-01	-1.86	-6.173076	-1.09	AT1G60010	hypothetical protein
246135_at	0.3387333	1.30e-01	-1.86	-6.173498	-5.17e-01	AT5G20885	RING/U-box domain-containing protein
265026_at	0.3387333	1.30e-01	-1.86	-6.173551	-3.76e-01	AT1G24360	3-oxoacyl-[acyl-carrier-protein] reductase
257475_at	0.3389202	1.30e-01	-1.86	-6.17425	-2.83e-01	AT1G80880	pentatricopeptide repeat-containing protein
250009_at	0.3390399	1.30e-01	-1.86	-6.174835	-3.81e-01	AT5G18440	nuclear FMRP-interacting protein
246598_at	0.3390399	1.30e-01	-1.86	-6.17489	-2.30e-01	AT5G14850	Alg9-like mannosyltransferase family
252386_at	0.3390399	1.30e-01	-1.86	-6.175048	-2.71e-01	AT3G47840	pentatricopeptide repeat-containing protein
245861_at	0.3390399	1.30e-01	-1.86	-6.175201	-2.92e-01	AT5G28300	trihelix transcription factor GTL2
245334_at	0.3390399	1.30e-01	-1.86	-6.175221	-8.88e-02	RALFL33	protein ralf-like 33
266311_at	0.3392168	1.30e-01	-1.86	-6.175888	-7.93e-01	AT2G27130	bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
255507_at	0.339233	1.30e-01	1.86	-6.176058	3.39e-01	MOS6	Importin alpha 3
265852_at	0.3394383	1.30e-01	-1.86	-6.176813	-6.71e-01	AT2G42350	RING-H2 finger protein ATL40
257554_at	0.3394739	1.30e-01	-1.86	-6.177043	-3.75e-01	VAMP728	vesicle-associated membrane protein
251365_at	0.3395408	1.30e-01	-1.86	-6.17737	-8.53e-01	AT3G61310	AT hook motif DNA-binding family protein
267132_at	0.3395691	1.30e-01	-1.86	-6.177577	-4.77e-01	NAPRT2	nicotinate phosphoribosyltransferase 2
246933_at	0.3395717	1.30e-01	-1.86	-6.177705	-7.12e-01	ZFP3	zinc finger protein 3
245680_at	0.3398354	1.30e-01	-1.86	-6.178639	-3.76e-02	AT1G56570	pentatricopeptide repeat protein PGN
257409_at	0.3398991	1.30e-01	-1.86	-6.178956	-2.01e-02	AT2G17470	aluminum-activated malate transporter 6
262918_at	0.3400945	1.30e-01	1.85	-6.179678	5.44e-01	AT1G65000	hypothetical protein
258163_at	0.3401266	1.30e-01	1.85	-6.179897	2.22e-01	AT3G17940	putative aldose 1-epimerase
256771_at	0.3404767	1.31e-01	1.85	-6.181096	6.15e-01	PRA1.F4///AT3G13700	RNA-binding family protein///RNA recognition motif-containing protein
265130_at	0.3407395	1.31e-01	1.85	-6.182024	3.31e-01	AT1G30890	integral membrane HRF1-like protein
260098_at	0.3408078	1.31e-01	-1.85	-6.182354	-5.43e-01	AT1G73320	S-adenosylmethionine-dependent methyltransferase domain-containing protein
253556_at	0.3410798	1.31e-01	1.85	-6.18331	4.95e-01	AT4G31100	wall-associated receptor kinase-like 17
258143_at	0.3410898	1.31e-01	-1.85	-6.18346	-1.17	AT3G18170	glycosyltransferase family 61 protein
245954_at	0.3411536	1.31e-01	1.85	-6.183776	3.70e-01	FRS10	putative protein FAR1-related sequence 10
264330_at	0.3412028	1.31e-01	1.85	-6.184047	1.07	MRP5	inositol hexakisphosphate transporter
253916_at	0.3412088	1.31e-01	-1.85	-6.184185	-9.13e-01	AT4G27240	C2H2 type zinc finger protein
254062_at	0.3414264	1.31e-01	1.85	-6.184973	1.80e-01	SAP10	stress-associated protein 10
248748_at	0.3414411	1.31e-01	-1.85	-6.185138	-7.50e-01	AMK2	adenosine monophosphate kinase
249200_at	0.3415308	1.31e-01	-1.85	-6.185533	-8.38e-01	XRN2	5'-3' exoribonuclease 2
263613_at	0.3417656	1.31e-01	-1.85	-6.186373	-6.97e-01	AT2G25250	hypothetical protein
247952_at	0.3418238	1.31e-01	1.85	-6.186671	1.69e-01	AT5G57250	pentatricopeptide repeat-containing protein
267224_at	0.3418474	1.31e-01	-1.85	-6.186863	-3.11e-01	AT2G43990	hypothetical protein
264271_at	0.3423912	1.31e-01	1.85	-6.188647	1.51e-01	BGLU6	beta glucosidase 6
259995_at	0.3424231	1.31e-01	-1.85	-6.188898	-3.26e-01	AT1G67930	Golgi transport complex-related protein
251288_at	0.3424231	1.32e-01	-1.85	-6.188984	-7.73e-01	RRP41	exonuclease RRP41
259745_at	0.3424513	1.32e-01	1.85	-6.18919	1.15e-01	SAG18	senescence associated protein 18
255839_at	0.3424677	1.32e-01	-1.85	-6.189459	-6.31e-01	AT2G33500	zinc finger protein CONSTANS-LIKE 14
265817_at	0.3424677	1.32e-01	1.85	-6.189489	1.92	HIS1-3	histone H1-3
264014_at	0.3424677	1.32e-01	-1.85	-6.189599	-2.02	AT2G21210	SAUR-like auxin-responsive protein
266234_at	0.3434184	1.32e-01	1.84	-6.192722	6.77e-02	SKIP3	SKP1 interacting partner 3
260683_at	0.3434184	1.32e-01	-1.84	-6.192747	-1.55	HLL	protein HUELLENLOS
259141_at	0.3434184	1.32e-01	-1.84	-6.19286	-2.41e-01	AT3G10220	tubulin-binding cofactor B
252901_at	0.3434728	1.32e-01	-1.84	-6.193145	-5.80e-01	AT4G39550	F-box/kelch-repeat protein
259163_at	0.3436376	1.32e-01	1.84	-6.193767	9.50e-01	AT3G01490	Protein kinase superfamily protein
252334_at	0.343733	1.32e-01	1.84	-6.194187	2.34	PHT3;2	phosphate transporter 3;2
266216_at	0.343733	1.32e-01	1.84	-6.194296	4.60e-01	AT2G28810	Dof zinc finger protein DOF2.2
247830_at	0.3437763	1.32e-01	-1.84	-6.194548	-4.08e-01	AT5G58530	Glutaredoxin family protein
249183_at	0.3437875	1.32e-01	1.84	-6.194701	4.60e-01	UBC18	ubiquitin-conjugating enzyme 18
249203_at	0.3438368	1.32e-01	1.84	-6.195081	5.95e-01	CYP71A16	cytochrome P450 71A16
251482_s_at	0.3438368	1.32e-01	-1.84	-6.19509	-1.81e-02	AT3G59750///AT3G59740	concanavalin A-like lectin kinase-like protein///concanavalin A-like lectin kinase-like protein
263758_s_at	0.3438556	1.32e-01	1.84	-6.195273	3.22e-01	AT2G21260///AT2G21250	putative mannose-6P reductase///putative NADPH dependent mannose 6-phosphate reductase
261513_at	0.3438556	1.32e-01	-1.84	-6.195385	-1.83e-01	AT1G71840	WD-40 repeat-containing protein
256508_at	0.3439357	1.32e-01	-1.84	-6.195748	-7.31e-01	AT1G75140	hypothetical protein
258022_at	0.3440682	1.32e-01	1.84	-6.196307	5.00e-01	AT3G19460	reticulon-like protein B11
250374_at	0.3440682	1.32e-01	1.84	-6.19639	3.40e-01	EMF1	embryonic flower 1
245384_at	0.3442037	1.33e-01	1.84	-6.197023	9.86e-01	AT4G16790	hydroxyproline-rich glycoprotein family protein
267401_at	0.3442037	1.33e-01	1.84	-6.197041	5.12e-01	AT2G26210	Ankyrin repeat family protein
251373_at	0.344275	1.33e-01	-1.84	-6.197377	-9.46e-01	GATA4	GATA transcription factor 4
265034_at	0.3444974	1.33e-01	1.84	-6.198171	6.10e-01	AT1G61660	transcription factor bHLH112
248764_at	0.3445312	1.33e-01	1.84	-6.198457	4.42e-01	NF-YB2	nuclear transcription factor Y subunit B-2
266447_at	0.3445312	1.33e-01	1.84	-6.198668	1.42	MSS3	calmodulin-like protein MSS3
259221_s_at	0.3445312	1.33e-01	1.84	-6.198683	3.49	NPC4///NPC5	non-specific phospholipase C4///non-specific phospholipase C5
253830_at	0.3445312	1.33e-01	-1.84	-6.198751	-1.77	AT4G27652	hypothetical protein
245392_at	0.3445695	1.33e-01	-1.84	-6.198988	-1.87	AT4G15680	monothiol glutaredoxin-S4
247006_at	0.3445695	1.33e-01	1.84	-6.199105	7.26e-01	AT5G67490	hypothetical protein
260804_at	0.3447702	1.33e-01	-1.84	-6.199833	-8.15e-01	AT1G78410	VQ motif-containing protein
248899_at	0.3447915	1.33e-01	-1.84	-6.200071	-7.37e-01	AT5G46390	peptidase S41 family protein
267015_at	0.3447915	1.33e-01	1.84	-6.200136	4.47e-01	AT2G39340	SAC3/GANP/Nin1/mts3/eIF-3 p25-family protein
253385_at	0.3451832	1.33e-01	1.84	-6.201624	7.79e-02	AT4G32930	hypothetical protein
253469_at	0.3451832	1.33e-01	-1.84	-6.201662	-1.94e-01	PANK2	pantothenate kinase 2
251712_at	0.3451832	1.33e-01	-1.84	-6.201681	-7.58e-01	AT3G56120	tRNA (guanine(37)-N1)-methyltransferase 1
251776_at	0.3453054	1.33e-01	-1.84	-6.20217	-3.14e-01	emb1624	eukaryotic translation initiation factor 6A
255008_at	0.3455642	1.33e-01	1.84	-6.203134	3.13e-01	AT4G10060	beta-glucosidase, GBA2 type family protein
263142_at	0.3455642	1.33e-01	-1.84	-6.203191	-1.29	AT1G65230	hypothetical protein
261752_at	0.3456369	1.33e-01	1.84	-6.203679	2.67e-02	AT1G76290	AMP-dependent synthetase and ligase family protein
259156_at	0.3456369	1.33e-01	1.84	-6.203843	2.18e-01	SEC8	subunit of exocyst complex 8
262477_at	0.3456369	1.33e-01	-1.84	-6.203867	-1.23e-01	AT1G11220	hypothetical protein
262418_at	0.3456369	1.33e-01	-1.84	-6.203887	-5.47e-01	THX	thioredoxin X
262589_s_at	0.3458265	1.33e-01	1.84	-6.204583	3.69e-02	AT1G15160///AT1G15150	MATE efflux family protein///MATE efflux family protein
255025_at	0.3458265	1.33e-01	1.84	-6.204697	1.09	MES12	methyl esterase 12
258557_at	0.3458996	1.34e-01	-1.83	-6.205037	-5.03e-01	AT3G05990	leucine-rich repeat family protein
248080_at	0.3459258	1.34e-01	1.83	-6.205235	1.90e-01	AT5G55380	putative long-chain-alcohol O-fatty-acyltransferase 1
250840_at	0.3459322	1.34e-01	1.83	-6.205373	4.01e-01	AT5G04650	pseudo
248183_at	0.3462622	1.34e-01	-1.83	-6.206489	-1.89	AT5G54040	cysteine/histidine-rich C1 domain-containing protein
246892_at	0.346586	1.34e-01	-1.83	-6.207669	-3.67e-01	AT5G25500	hypothetical protein
248087_at	0.346586	1.34e-01	1.83	-6.207756	2.75e-01	AT5G55060	hypothetical protein
250269_at	0.346586	1.34e-01	1.83	-6.207822	5.15e-01	AT5G12970	calcium-dependent lipid-binding domain-containing plant phosphoribosyltransferase-like protein
251615_at	0.3466422	1.34e-01	1.83	-6.20811	2.47e-01	AT3G57980	DNA-binding bromodomain-containing protein
263322_at	0.3466471	1.34e-01	-1.83	-6.208244	-8.10e-01	RNEE/G	RNAse E/G-like protein
266939_at	0.346737	1.34e-01	-1.83	-6.208633	-3.78e-01	HA1	H(+)-ATPase 1
263219_at	0.3468564	1.34e-01	-1.83	-6.209112	-7.49e-01	AT1G30600	subtilase-like protein
246226_at	0.3469274	1.34e-01	1.83	-6.209444	9.04e-01	HCF164	thioredoxin-like protein HCF164
245263_at	0.3469902	1.34e-01	-1.83	-6.2098	-6.61e-01	AT4G17740	carboxyl-terminal-processing peptidase 2
257239_at	0.3469902	1.34e-01	1.83	-6.209871	8.03e-01	AT3G24100	hypothetical protein
259311_at	0.3469946	1.34e-01	-1.83	-6.210002	-1.46	AT3G05060	putative SAR DNA-binding protein
252443_at	0.3470937	1.34e-01	-1.83	-6.210419	-2.62e-01	AT3G46960	DExD/H box RNA helicase
256666_at	0.3471325	1.34e-01	-1.83	-6.210655	-8.24e-01	HTA13	histone H2A 13
245198_at	0.3473662	1.34e-01	-1.83	-6.211476	-9.10e-01	AT1G67700	hypothetical protein
254689_at	0.3473957	1.34e-01	-1.83	-6.211684	-5.28e-01	AT4G13710	probable pectate lyase 15
267623_at	0.3475172	1.34e-01	-1.83	-6.212221	-7.04e-01	AT2G39650	hypothetical protein
258848_at	0.3475172	1.34e-01	1.83	-6.212286	1.80e-01	AT3G03305	calcineurin-like metallo-phosphoesterase-like protein
267287_at	0.3476787	1.35e-01	-1.83	-6.21289	-1.88	sks16	protein SKU5 similar 16
259420_at	0.34779	1.35e-01	1.83	-6.213464	4.62e-01	AT1G13900	putative inactive purple acid phosphatase 2
259783_at	0.34779	1.35e-01	-1.83	-6.213542	-9.60e-01	SAUR68	protein SMALL AUXIN UPREGULATED 67
257896_at	0.34779	1.35e-01	1.83	-6.213579	1.40	CTL2	chitinase-like protein 2
253669_at	0.347809	1.35e-01	-1.83	-6.213754	-4.39e-01	AT4G30000	Dihydropterin pyrophosphokinase / Dihydropteroate synthase
253338_at	0.3479437	1.35e-01	-1.83	-6.214277	-2.67e-01	BAK1	Leu-rich receptor Serine/threonine protein kinase BAK1
247351_at	0.3484354	1.35e-01	1.83	-6.215871	1.16	NAC102	NAC domain-containing protein 102
246304_at	0.3485923	1.35e-01	1.83	-6.216459	9.54e-01	ACX4	acyl-coenzyme A oxidase 4
257744_at	0.3486927	1.35e-01	-1.83	-6.216878	-5.94e-01	AT3G29230	pentatricopeptide repeat-containing protein
265135_at	0.3488375	1.35e-01	-1.83	-6.21743	-1.39	AT1G51270	vesicle-associated protein 1-4
247692_s_at	0.3489841	1.35e-01	-1.82	-6.217987	-7.78e-01	AT1G07820///AT1G07660///AT5G59970///AT5G59690///AT3G53730///AT3G46320///AT3G45930///HIS4	histone H4///histone H4///histone H4///histone H4///histone H4///histone H4///histone H4///histone H4
246512_at	0.3491582	1.35e-01	1.82	-6.218679	3.99e-01	IRX6	COBRA-like protein 4
263589_at	0.3491582	1.35e-01	1.82	-6.218744	1.73e-01	AT2G25280	hypothetical protein
254347_at	0.3491948	1.35e-01	1.82	-6.218972	2.89e-01	WRKY31	WRKY DNA-binding protein 31
255827_at	0.3492128	1.35e-01	-1.82	-6.219143	-5.08e-01	AT2G40600	appr-1-p processing enzyme family protein
265996_at	0.3495665	1.36e-01	-1.82	-6.220318	-7.40e-01	AT2G24200	aminopeptidase family protein
258777_at	0.3497445	1.36e-01	-1.82	-6.220968	-3.41e-01	AT3G11850	hypothetical protein
254408_at	0.3499033	1.36e-01	-1.82	-6.22156	-9.16e-01	B120	G-type lectin S-receptor-like serine/threonine-protein kinase B120
246789_at	0.3502656	1.36e-01	1.82	-6.222758	7.36e-01	LACS7	long-chain acyl-CoA synthetase 7
254495_at	0.3502709	1.36e-01	1.82	-6.222934	1.50e-01	EMB1895	protein EMBRYO DEFECTIVE 1895
249202_at	0.3502709	1.36e-01	1.82	-6.223028	1.80	CYP705A12	cytochrome P450, family 705, subfamily A, polypeptide 12
258126_at	0.3502709	1.36e-01	-1.82	-6.223128	-3.18e-01	AT3G24490	alcohol dehydrogenase transcription factor myb/SANT-like protein
254773_at	0.3502862	1.36e-01	-1.82	-6.223323	-5.88e-01	ATCSLA15	putative mannan synthase 15
265341_at	0.3502862	1.36e-01	1.82	-6.223409	1.93	AT2G18360	esterase/lipase domain-containing protein
247937_at	0.3503591	1.36e-01	1.82	-6.223748	6.31e-01	ACA8	calcium-transporting ATPase 8
265897_at	0.3503591	1.36e-01	1.82	-6.223863	1.35	MOT1	molybdate transporter 1
256887_at	0.350399	1.36e-01	-1.82	-6.224099	-2.56e-01	HPY2	E3 SUMO-protein ligase MMS21
247974_at	0.3506012	1.36e-01	-1.82	-6.22484	-1.37	ET2	effector of transcription2
255785_at	0.3506012	1.36e-01	-1.82	-6.224937	-8.58e-01	APS2	ATP sulfurylase 2
256879_at	0.3507262	1.36e-01	-1.82	-6.225427	-5.02e-01	AT3G26370	O-fucosyltransferase family protein
256071_at	0.3508823	1.36e-01	-1.82	-6.226009	-7.91e-01	AT1G13640	phosphatidylinositol 4-kinase gamma 6
260560_at	0.3511243	1.36e-01	-1.82	-6.226846	-1.29	AT2G43590	chitinase family protein
254534_at	0.3517056	1.37e-01	-1.82	-6.228689	-6.20e-01	IRT2	Fe(2+) transport protein 2
251348_at	0.3519647	1.37e-01	-1.82	-6.229753	-1.75e-02	AT3G61010	Ferritin/ribonucleotide reductase-like family protein
259984_at	0.3519647	1.37e-01	-1.82	-6.229759	-7.76e-01	AT1G76460	RNA recognition motif-containing protein
248669_at	0.3519647	1.37e-01	-1.82	-6.229811	-6.58e-01	AT5G48730	pentatricopeptide repeat-containing protein
252530_at	0.352073	1.37e-01	-1.81	-6.230405	-1.82e-01	AT3G46500	oxidoreductase, 2OG-Fe(II) oxygenase family protein
259790_s_at	0.352073	1.37e-01	-1.81	-6.230519	-2.07e-01	AT1G29430///AT5G27780	protein SMALL AUXIN UPREGULATED 62///SAUR-like auxin-responsive protein
250193_at	0.352073	1.37e-01	1.81	-6.23063	3.12e-01	AT5G14540	hypothetical protein
256865_at	0.352073	1.37e-01	-1.81	-6.230676	-5.88e-01	GAE6	UDP-D-glucuronate 4-epimerase 6
261406_at	0.352073	1.37e-01	-1.81	-6.230969	-2.53e-01	NRP2	NAP1-related protein 2
253802_at	0.352073	1.37e-01	-1.81	-6.230988	-1.07	AT4G28180	hypothetical protein
