ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
246754_at	0.63647	3.55e-01	-1.03	-6.7166	-3.11e-02	NF-YC8	nuclear transcription factor Y subunit C-8
255653_at	0.63647	3.55e-01	1.03	-6.71665	3.11e-02	AT4G00960	protein kinase family protein
265259_at	0.63647	3.55e-01	-1.03	-6.71669	-8.96e-02	AT2G20330	WD40 domain-containing protein
255754_at	0.63647	3.55e-01	-1.03	-6.7167	-9.18e-02	AT1G43040	SAUR-like auxin-responsive protein
253205_at	0.63647	3.55e-01	-1.03	-6.71673	-2.68e-01	CAP1	cyclase associated protein 1
264720_at	0.63647	3.55e-01	1.03	-6.71679	3.82e-02	AT1G70080	terpenoid synthase 6
245155_at	0.63647	3.55e-01	-1.03	-6.71681	-4.01e-01	AT5G12470	hypothetical protein
264359_at	0.63647	3.55e-01	1.03	-6.71699	3.08e-02	AT1G03320	hypothetical protein
245317_at	0.63647	3.55e-01	1.03	-6.71706	7.57e-01	AT4G15610	hypothetical protein
256637_at	0.63647	3.55e-01	1.03	-6.71709	2.33e-01	AT3G12030	hypothetical protein
257620_at	0.63647	3.55e-01	-1.03	-6.71718	-6.84e-02	AT3G24850	hypothetical protein
260061_at	0.63647	3.55e-01	-1.03	-6.71726	-5.40e-02	CDKD1;1	cyclin-dependent kinase D-1
249232_at	0.63647	3.55e-01	1.03	-6.71727	1.22e-01	DL1	dynamin-related protein 1A
248224_at	0.63647	3.55e-01	-1.03	-6.71729	-1.85	AT5G53490	thylakoid lumenal protein-17.4
265902_at	0.63647	3.55e-01	-1.03	-6.7173	-4.03e-01	AT2G25590	tudor-like protein
259170_at	0.63647	3.55e-01	1.03	-6.71733	3.06e-02	AT3G03510	phototropic-responsive NPH3-like protein
264341_at	0.63647	3.55e-01	-1.03	-6.71734	-2.38e-02	AT1G70270	hypothetical protein
248240_at	0.63647	3.55e-01	1.03	-6.7174	3.05e-02	CUC2	protein CUP-SHAPED COTYLEDON 2
247814_at	0.63647	3.55e-01	-1.03	-6.7174	-1.00e-01	MES18	methyl esterase 18
266228_at	0.63647	3.55e-01	-1.03	-6.71744	-3.49e-01	CXIP4	CAX-interacting protein 4
259893_at	0.63647	3.55e-01	1.03	-6.71755	3.04e-02	RLP11	receptor like protein 11
255471_at	0.63647	3.55e-01	1.03	-6.71762	3.04e-02	AOP3	2-oxoglutarate-dependent dioxygenase
258319_at	0.63647	3.55e-01	-1.03	-6.71765	-3.03e-02	AT3G22700	F-box protein
247666_at	0.63647	3.55e-01	-1.03	-6.71768	-3.03e-02	AT5G60140	AP2/B3-like transcriptional factor family protein
260628_at	0.63647	3.55e-01	1.03	-6.71768	5.48e-02	AT1G62320	ERD (early-responsive to dehydration stress) family protein
253853_at	0.63647	3.55e-01	1.03	-6.71778	3.02e-02	DGK6	diacylglycerol kinase 6
265860_at	0.63647	3.55e-01	1.03	-6.71785	1.76e-02	AT2G01810	RING/FYVE/PHD zinc finger superfamily protein
245017_at	0.63647	3.55e-01	-1.03	-6.71787	-2.21e-01	psaI	photosystem I subunit VIII
246419_at	0.63647	3.55e-01	1.03	-6.71799	3.01e-02	UGT78D3	UDP-glucosyl transferase 78D3
263853_at	0.63647	3.55e-01	1.03	-6.71809	3.00e-02	AT2G04440	MutT/nudix-like protein
252840_at	0.63647	3.55e-01	1.03	-6.7181	3.00e-02	AT5G32630	pseudo
252720_at	0.63647	3.55e-01	1.03	-6.71816	3.00e-02	AT3G43970	hypothetical protein
261237_at	0.63647	3.55e-01	1.03	-6.71831	2.98e-02	AT1G32980	Subtilisin-like serine endopeptidase family protein
245085_at	0.63647	3.55e-01	-1.03	-6.71841	-2.88e-01	PAB4	poly(A) binding protein 4
264623_at	0.63647	3.55e-01	1.03	-6.71847	4.37e-01	NP1	mitogen-activated protein kinase kinase kinase ANP1
246691_at	0.63647	3.55e-01	1.03	-6.71854	2.97e-02	AT5G34790	pseudo
255180_at	0.63647	3.55e-01	1.03	-6.71865	2.96e-02	AT4G08100	pseudo
253352_at	0.63647	3.55e-01	1.03	-6.71874	2.95e-02	AT4G33710	putative pathogenesis-related protein
254662_at	0.63647	3.55e-01	-1.03	-6.71876	-2.81e-01	TRANS11	phospho-N-acetylmuramoyl-pentapeptide-transferase-like protein
254748_at	0.63647	3.55e-01	-1.03	-6.7188	-4.57e-02	AT4G13120	pseudo
248569_at	0.63647	3.56e-01	1.03	-6.71898	1.30	AT5G49770	putative leucine-rich repeat receptor-like protein kinase
266789_at	0.63647	3.56e-01	-1.03	-6.71903	-2.73e-01	AT2G29020	Rab5-interacting-like protein
257468_at	0.63647	3.56e-01	1.03	-6.71904	8.61e-02	AT1G47470	hypothetical protein
250549_at	0.63647	3.56e-01	1.03	-6.71904	7.36e-01	AT5G07860	HXXXD-type acyl-transferase family protein
265708_at	0.63647	3.56e-01	-1.03	-6.71904	-2.93e-02	AT2G03380	pentatricopeptide repeat-containing protein
257282_at	0.63647	3.56e-01	1.03	-6.71924	2.92e-02	AT3G29732	pseudo
266067_s_at	0.63647	3.56e-01	1.03	-6.7193	2.92e-02	AT2G31720///AT2G18810	hypothetical protein///hypothetical protein
249547_at	0.63647	3.56e-01	1.03	-6.7193	2.92e-02	AT5G38160	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
261680_at	0.63647	3.56e-01	1.03	-6.71942	2.91e-02	AT1G47350	F-box associated ubiquitination effector family protein
260233_at	0.63647	3.56e-01	1.03	-6.71946	2.91e-02	CYP98A9	tricoumaroylspermidine meta-hydroxylase
252520_at	0.63647	3.56e-01	-1.03	-6.71947	-2.90e-02	AT3G46370	leucine-rich repeat protein kinase-like protein
264625_at	0.63647	3.56e-01	1.03	-6.71958	4.02e-01	SNF4	putative activator subunit of SNF1-related protein kinase
247151_at	0.63647	3.56e-01	-1.03	-6.71962	-8.62e-01	bHLH093	transcription factor bHLH93
262674_at	0.63647	3.56e-01	1.03	-6.71966	2.89e-02	EXL4	extracellular lipase 4
262438_at	0.63647	3.56e-01	-1.03	-6.71968	-1.66e-01	AT1G47410	hypothetical protein
255398_at	0.63647	3.56e-01	1.03	-6.71981	2.88e-02	AT4G03740	hypothetical protein
256371_at	0.63647	3.56e-01	1.03	-6.71986	2.88e-02	AT1G66770	bidirectional sugar transporter SWEET6
246835_at	0.63647	3.56e-01	-1.03	-6.71988	-2.88e-02	AT5G26640	hypothetical protein
252892_at	0.63647	3.56e-01	1.03	-6.71991	1.26e-01	AT4G39420	hypothetical protein
251290_at	0.63647	3.56e-01	1.03	-6.71992	8.67e-01	DAG1	Dof zinc finger protein DOF3.7
256191_at	0.63647	3.56e-01	-1.03	-6.71994	-2.21e-01	AT1G30130	hypothetical protein
252227_at	0.63647	3.56e-01	1.03	-6.72004	1.71e-01	AT3G49900	phototropic-responsive NPH3 family protein
264976_at	0.63647	3.56e-01	1.03	-6.72009	2.86e-02	NRT1.6	nitrate transporter 1.6
248373_at	0.63647	3.56e-01	-1.03	-6.72027	-2.85e-02	AT5G51860	MADS-box transcription factor AGL72
258219_at	0.63647	3.56e-01	1.03	-6.72033	1.15e-01	TDX	TPR repeat-containing thioredoxin TDX
263138_at	0.63647	3.56e-01	-1.03	-6.72038	-8.50e-02	AT1G65090	hypothetical protein
265418_at	0.63647	3.56e-01	1.03	-6.72039	5.17e-02	AT2G20880	ethylene-responsive transcription factor ERF053
261962_s_at	0.63647	3.56e-01	1.03	-6.7204	2.84e-02	AT1G36480	pseudo
252620_at	0.63647	3.56e-01	1.03	-6.72041	2.84e-02	AT3G45250	pseudo
252571_at	0.63647	3.56e-01	-1.03	-6.72043	-1.19e-01	SYP72	syntaxin-72
250060_at	0.63647	3.56e-01	1.03	-6.72054	2.35e-01	TFL2	chromo domain-containing protein LHP1
254267_at	0.63647	3.56e-01	-1.03	-6.72058	-3.27e-01	PYR4	dihydroorotase
255908_s_at	0.63647	3.56e-01	-1.03	-6.72062	-5.92e-01	AT1G18010///AT1G18000	Major facilitator superfamily protein///Major facilitator superfamily protein
248077_at	0.63647	3.56e-01	1.03	-6.72063	4.29e-01	AT5G55770	cysteine/histidine-rich C1 domain-containing protein
265224_at	0.63647	3.56e-01	1.03	-6.72071	2.83e-02	AT2G36710	putative pectinesterase 15
252797_at	0.63647	3.56e-01	1.03	-6.72077	2.82e-02	AT3G42300	pseudo
254056_at	0.63647	3.56e-01	-1.03	-6.72082	-2.82e-02	AT4G25250	invertase/pectin methylesterase inhibitor family protein
257330_at	0.63647	3.56e-01	-1.03	-6.72084	-2.82e-02	ArthMp105	hypothetical protein
258893_at	0.63647	3.56e-01	-1.03	-6.72094	-6.76e-01	RLP33	receptor like protein 33
255208_at	0.63647	3.56e-01	-1.03	-6.72098	-5.86e-02	AT4G07580	pseudo
248024_at	0.63647	3.56e-01	-1.03	-6.72115	-7.70e-02	AT5G55840	pentatricopeptide repeat-containing protein
262015_at	0.63647	3.56e-01	1.03	-6.7212	2.80e-02	AT1G35663	pseudo
245578_at	0.63647	3.56e-01	-1.03	-6.72121	-1.88e-01	ATSUV3	ATP-dependent RNA helicase
264933_at	0.63647	3.56e-01	-1.03	-6.72121	-1.50e-01	AT1G61160	hypothetical protein
257679_at	0.63647	3.57e-01	-1.03	-6.72134	-2.79e-02	GRP5	glycine-rich protein 5
263742_at	0.63647	3.57e-01	-1.03	-6.72175	-1.32e-02	AT2G20625	hypothetical protein
263745_at	0.63647	3.57e-01	1.03	-6.72187	2.76e-02	CHR34	chromatin remodeling 34
252747_at	0.63647	3.57e-01	1.03	-6.72211	2.74e-02	AT3G43320	pseudo
260334_at	0.63647	3.57e-01	1.03	-6.72216	2.74e-02	KNAT2	homeobox protein knotted-1-like 2
250779_at	0.63647	3.57e-01	-1.03	-6.72216	-1.24e-01	EIF2 ALPHA	translation initiation factor eIF-2 alpha subunit
267390_at	0.63647	3.57e-01	1.03	-6.72226	2.73e-02	BGLU29	beta glucosidase 29
264862_at	0.63647	3.57e-01	1.03	-6.72227	1.52e-01	AT1G24330	U-box domain-containing protein 6
255330_s_at	0.63647	3.57e-01	1.03	-6.72228	5.83e-02	AT4G04380	pseudo
250100_at	0.63647	3.57e-01	-1.03	-6.7223	-9.67e-01	GLN1;4	glutamine synthetase 1;4
246201_at	0.63647	3.57e-01	1.03	-6.72237	4.04e-01	AT4G36750	Quinone reductase family protein
251147_at	0.63647	3.57e-01	1.03	-6.72243	2.73e-02	AT3G63480	ATP binding microtubule motor family protein
266729_at	0.63647	3.57e-01	-1.03	-6.72243	-2.73e-02	AT2G03130	ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
264391_at	0.63647	3.57e-01	-1.03	-6.7225	-6.82e-02	AT1G11920	putative pectate lyase
248135_at	0.63647	3.57e-01	1.03	-6.72252	6.18e-02	AT5G54890	CRS2-associated factor 2
257669_at	0.63647	3.57e-01	1.03	-6.72265	2.71e-02	MSH5	DNA mismatch repair protein MSH5
256955_at	0.63647	3.57e-01	-1.03	-6.72269	-2.71e-02	sks11	protein SKU5-like 11
265895_at	0.63647	3.57e-01	-1.03	-6.72275	-5.82e-01	AT2G15000	hypothetical protein
257933_at	0.63647	3.57e-01	1.03	-6.72276	3.64e-01	AAPT2	aminoalcoholphosphotransferase
249926_at	0.63647	3.57e-01	1.03	-6.72279	2.53e-01	ECR1	NEDD8-activating enzyme E1 catalytic subunit
249492_at	0.63647	3.57e-01	1.03	-6.72284	2.70e-02	GER2///AT5G39160///AT5G39130	germin-like protein 2a///germin-like protein subfamily 1 member 18///germin-like protein subfamily 1 member 16
259102_at	0.63647	3.57e-01	1.03	-6.72285	7.89e-01	NHL1	NDR1/HIN1-Like protein 1
258299_at	0.63647	3.57e-01	-1.03	-6.72287	-4.30e-01	FAO3	long-chain-alcohol oxidase FAO3
262242_at	0.63647	3.57e-01	1.03	-6.72296	1.30e-01	AT1G48360	zinc ion binding/nucleic acid binding/hydrolase
257574_at	0.63647	3.57e-01	1.03	-6.72297	4.35e-02	AT3G20710	F-box protein
264901_at	0.63647	3.57e-01	-1.03	-6.72307	-8.89e-01	AST91	sulfate transporter 3.3
261539_at	0.63647	3.57e-01	-1.03	-6.72316	-4.42e-02	AT1G01840	hypothetical protein
255574_at	0.63647	3.57e-01	-1.03	-6.72328	-2.68e-02	CBL5	calcineurin B-like protein 5
262253_s_at	0.63647	3.57e-01	1.03	-6.72331	1.18e-01	AT1G53900///AT1G53880	eukaryotic translation initiation factor 2B family protein///eukaryotic translation initiation factor 2B-like protein
249293_at	0.63647	3.57e-01	1.03	-6.72339	8.15e-02	AT5G41260	brassinosteroid-signaling kinase 8
252363_at	0.63647	3.57e-01	-1.03	-6.72342	-1.64e-01	AT3G48460	GDSL esterase/lipase
257287_at	0.63647	3.57e-01	1.03	-6.7235	4.85e-02	AT3G29660	pseudo
261533_at	0.63647	3.57e-01	1.03	-6.72354	2.67e-02	AT1G71690	hypothetical protein
265163_at	0.63647	3.57e-01	1.03	-6.72356	2.66e-02	AT1G23580	hypothetical protein
249043_at	0.63647	3.57e-01	-1.03	-6.72362	-2.66e-02	AT5G44360	FAD-binding and BBE domain-containing protein
255973_at	0.63647	3.57e-01	-1.03	-6.72365	-2.66e-02	AT3G32400	Actin-binding FH2/DRF autoregulatory protein
263409_at	0.63647	3.57e-01	1.03	-6.7237	2.66e-02	AT2G04063	glycine-rich protein
266265_at	0.63647	3.58e-01	-1.03	-6.72379	-6.97e-01	AT2G29340	tropinone reductase-like protein
262926_s_at	0.63647	3.58e-01	1.03	-6.72383	7.67e-01	RK2///RK1	receptor-like serine/threonine-protein kinase SD1-6///receptor-like serine/threonine-protein kinase SD1-7
266024_at	0.63647	3.58e-01	-1.03	-6.72386	-2.65e-02	AT2G05950	pseudo
265198_at	0.63647	3.58e-01	1.03	-6.72392	2.65e-02	UGT73C2	UDP-glucosyl transferase 73C2
250051_at	0.63647	3.58e-01	1.03	-6.72393	2.65e-02	MYB56	myb domain protein 56
264095_at	0.63647	3.58e-01	-1.03	-6.72396	-3.16e-01	MST1	mercaptopyruvate sulfurtransferase 1
255264_at	0.63647	3.58e-01	1.03	-6.724	8.58e-02	AT4G05170	transcription factor bHLH114
261842_at	0.63647	3.58e-01	1.03	-6.72407	3.98e-01	WAKL5	wall-associated receptor kinase-like 5
262699_at	0.63647	3.58e-01	-1.03	-6.72409	-5.19e-01	AT1G75980	biotinyl-lipoyl domain-containing protein
249330_at	0.63647	3.58e-01	-1.03	-6.72412	-9.99e-02	AT5G40970	hypothetical protein
248742_at	0.63647	3.58e-01	1.03	-6.72425	2.63e-02	AT5G48200	hypothetical protein
254771_at	0.63647	3.58e-01	-1.03	-6.72432	-2.63e-02	MEE56	protein MATERNAL EFFECT EMBRYO ARREST 56
250418_at	0.63647	3.58e-01	-1.03	-6.72445	-7.05e-01	AT5G11240	transducin/WD40 domain-containing protein
255811_at	0.63647	3.58e-01	1.03	-6.72454	1.09e-01	ATHSP22.0	heat shock protein 22
245920_at	0.63647	3.58e-01	-1.03	-6.72456	-2.61e-02	AT5G28790	pseudo
260091_at	0.63647	3.58e-01	1.03	-6.72461	2.61e-02	scpl5	serine carboxypeptidase-like 5
265490_s_at	0.63647	3.58e-01	1.03	-6.72467	5.38e-02	AT2G15470///AT2G15460///AT2G15450	polygalacturonase-like protein///glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein///glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein
260113_at	0.63647	3.58e-01	1.03	-6.72491	1.27e-01	AT1G63300	Myosin heavy chain-related protein
248672_at	0.63647	3.58e-01	1.02	-6.72493	2.72e-02	AT5G48770	TIR-NBS-LRR class disease resistance protein
261185_at	0.63647	3.58e-01	1.02	-6.72502	2.59e-02	CYP94D1	cytochrome P450, family 94, subfamily D, polypeptide 1
259917_at	0.63647	3.58e-01	-1.02	-6.72504	-2.59e-02	AT1G72580	hypothetical protein
246815_at	0.63647	3.58e-01	-1.02	-6.72509	-2.59e-02	AT5G27220	Frigida-like protein
253815_at	0.63647	3.58e-01	-1.02	-6.7251	-9.62e-01	EXPB3	expansin B3
255231_at	0.63647	3.58e-01	1.02	-6.72512	3.49e-01	AT4G05460	F-box protein SKIP19
266776_at	0.63647	3.58e-01	1.02	-6.72514	4.81e-01	AT2G29070	ubiquitin fusion degradation UFD1-like protein
258102_at	0.63647	3.58e-01	1.02	-6.72517	2.53e-01	AT3G23600	alpha/beta-Hydrolases superfamily protein
251756_at	0.636581	3.58e-01	1.02	-6.72539	6.22e-02	AT3G55820	Fasciclin-like arabinogalactan family protein
247681_at	0.636581	3.58e-01	1.02	-6.72545	2.57e-02	AT5G59640	pseudo
257740_at	0.636581	3.58e-01	1.02	-6.7257	3.77e-02	AT3G27330	C3H4 type zinc finger protein
264718_at	0.636581	3.58e-01	1.02	-6.72571	2.56e-02	AT1G70130	putative L-type lectin-domain containing receptor kinase V.2
250622_at	0.636581	3.58e-01	-1.02	-6.72571	-2.56e-02	AT5G07310	ethylene-responsive transcription factor ERF115
260403_at	0.636581	3.58e-01	1.02	-6.72576	8.05e-01	WRKY36	WRKY DNA-binding protein 36
267427_at	0.636581	3.58e-01	1.02	-6.72578	3.90e-01	WRKY35	putative WRKY transcription factor 35
254360_at	0.63659	3.58e-01	-1.02	-6.72586	-2.67e-01	CDS2	cytidinediphosphate diacylglycerol synthase 2
265258_at	0.636593	3.58e-01	1.02	-6.72593	2.64e-01	AT2G20390	hypothetical protein
260039_at	0.636634	3.58e-01	-1.02	-6.72606	-4.04e-01	CLE12	protein CLAVATA3/ESR-related 12
259934_at	0.636634	3.59e-01	-1.02	-6.72612	-9.30e-02	AT1G71340	glycerophosphodiester phosphodiesterase
246138_at	0.636692	3.59e-01	1.02	-6.72626	2.53e-02	AT5G19870	hypothetical protein
247304_at	0.636962	3.59e-01	1.02	-6.72669	3.99e-01	AAP4	amino acid permease 4
259136_at	0.636962	3.59e-01	-1.02	-6.72676	-3.25e-02	AT3G05470	Actin-binding protein FH2
251972_at	0.637325	3.59e-01	-1.02	-6.72742	-1.79e-02	AT3G53170	pentatricopeptide repeat-containing protein
255916_at	0.637325	3.59e-01	-1.02	-6.72746	-2.48e-02	AT5G28550	hypothetical protein
251062_at	0.637325	3.59e-01	-1.02	-6.72749	-3.07e-01	OFP1	ovate family protein 1
255262_at	0.637325	3.59e-01	1.02	-6.72751	2.48e-02	AT4G05140	nucleoside transporter family protein
251280_at	0.637424	3.59e-01	-1.02	-6.72773	-2.47e-02	AT3G61810	glycosyl hydrolase family 17 protein
246222_at	0.637424	3.59e-01	-1.02	-6.72779	-6.75e-01	RAP2.10	ethylene-responsive transcription factor RAP2-10
261222_at	0.637424	3.59e-01	-1.02	-6.728	-1.96e-02	AT1G20120	GDSL esterase/lipase
251709_at	0.637424	3.59e-01	1.02	-6.72801	2.46e-02	RR17	two-component response regulator ARR17
258103_at	0.637424	3.59e-01	1.02	-6.72817	2.28e-01	IPT7	adenylate isopentenyltransferase 7
255407_at	0.637424	3.59e-01	1.02	-6.72817	2.45e-02	AT4G03480	Ankyrin repeat family protein
255672_at	0.637424	3.59e-01	-1.02	-6.72819	-9.44e-02	EDA8	protein EMBRYO SAC DEVELOPMENT ARREST 8
261988_at	0.637424	3.59e-01	-1.02	-6.72833	-3.10e-01	AT1G33680	KH domain-containing protein
252755_at	0.637424	3.60e-01	-1.02	-6.72848	-8.54e-02	AT3G43530	pseudo
250491_at	0.637424	3.60e-01	1.02	-6.72854	2.44e-02	AT5G09780	B3 domain-containing protein REM23
244908_at	0.637424	3.60e-01	1.02	-6.72854	2.44e-02	ArthMp064	hypothetical protein
253154_at	0.637424	3.60e-01	1.02	-6.72858	6.45e-02	AT4G35710	hypothetical protein
252497_at	0.637424	3.60e-01	-1.02	-6.72859	-2.25e-02	AT3G46800	cysteine/Histidine-rich C1 domain family protein
266600_at	0.637424	3.60e-01	1.02	-6.7286	4.46e-01	MPK12	mitogen-activated protein kinase 12
260811_s_at	0.637424	3.60e-01	1.02	-6.72864	4.26e-02	AT1G43740	pseudo
265414_at	0.637486	3.60e-01	-1.02	-6.72883	-3.72e-01	AT2G16660	Major facilitator superfamily protein
262102_at	0.637486	3.60e-01	1.02	-6.72889	2.42e-02	CUL2	cullin 2
249823_s_at	0.637486	3.60e-01	-1.02	-6.72893	-3.14e-01	AT5G23360///AT5G23350	GRAM domain-containing protein / ABA-responsive-related protein///GRAM domain-containing protein / ABA-responsive protein-related
254257_s_at	0.637486	3.60e-01	1.02	-6.72899	2.42e-02	AT4G23370///AT4G23360///AT4G23350	hypothetical protein///hypothetical protein///hypothetical protein
258874_at	0.637504	3.60e-01	1.02	-6.72908	2.42e-02	AT3G03230	alpha/beta-Hydrolases superfamily protein
259777_at	0.637525	3.60e-01	1.02	-6.72917	2.41e-02	AT1G29570	putative zinc finger CCCH domain-containing protein 9
257358_at	0.637605	3.60e-01	1.02	-6.72934	2.40e-02	AT2G40990	probable protein S-acyltransferase 2
253616_at	0.637611	3.60e-01	1.02	-6.72942	2.40e-02	AT4G30380	plant natriuretic peptide
259568_at	0.637612	3.60e-01	1.02	-6.72953	2.65e-01	AT1G20490	4-coumarate--CoA ligase-like 3
253056_at	0.637612	3.60e-01	1.02	-6.72968	6.30e-01	SHR	protein SHORT-ROOT
252846_at	0.637612	3.60e-01	1.02	-6.72992	2.38e-02	AT3G42160	pectinesterase-related protein
247536_at	0.637612	3.60e-01	-1.02	-6.72993	-4.84e-01	CYCP4;2	CYCLIN P4;2
253439_at	0.637612	3.60e-01	-1.02	-6.72998	-2.38e-02	YUC1	flavin-containing monooxygenase YUCCA1
260467_at	0.637612	3.60e-01	1.02	-6.73014	2.37e-02	AT1G10890	hypothetical protein
262748_at	0.637612	3.60e-01	1.02	-6.73019	1.80e-01	AT1G28610	GDSL esterase/lipase
264143_at	0.637612	3.60e-01	-1.02	-6.73021	-8.85e-02	MC5	metacaspase 5
246782_at	0.637612	3.60e-01	-1.02	-6.73026	-2.83e-01	GID1C	gibberellin receptor GID1C
252426_at	0.637612	3.60e-01	-1.02	-6.73035	-1.48e-01	AT3G47630	hypothetical protein
248876_at	0.637612	3.60e-01	1.02	-6.7304	2.36e-02	AT5G46120	pseudo
264109_at	0.637612	3.60e-01	1.02	-6.73042	2.36e-02	AT2G13720	putative DNA topoisomerase
252733_at	0.637612	3.60e-01	-1.02	-6.73043	-2.36e-02	AT3G43120	SAUR-like auxin-responsive protein
265155_at	0.637612	3.60e-01	1.02	-6.73044	1.48	AT1G30990	ligand-binding bet-v-1 domain-containing protein
259808_at	0.637612	3.60e-01	-1.02	-6.73049	-2.36e-02	AT1G49790	F-box associated ubiquitination effector family protein
252569_at	0.637612	3.60e-01	1.02	-6.73064	9.52e-02	AT3G45420	putative L-type lectin-domain containing receptor kinase I.4
263800_at	0.637612	3.60e-01	-1.02	-6.73067	-1.96e-01	AT2G24600	Ankyrin repeat family protein
250205_at	0.637612	3.60e-01	1.02	-6.7307	2.46e-01	AT5G14020	Endosomal targeting BRO1-like domain-containing protein
245024_at	0.637612	3.60e-01	-1.02	-6.7307	-2.96e-01	atpA	ATP synthase CF1 alpha chain
266161_at	0.637612	3.60e-01	-1.02	-6.73074	-2.35e-02	ATCHX7	cation/H(+) antiporter 7
259572_at	0.637667	3.61e-01	1.02	-6.73088	6.88e-02	AT1G20400	hypothetical protein
255063_at	0.637709	3.61e-01	1.02	-6.73101	7.26e-02	AT4G08970	pseudo
250386_at	0.637709	3.61e-01	-1.02	-6.7311	-2.16e-01	MYB3R-4	putative c-myb-like transcription factor MYB3R-4
262307_at	0.637709	3.61e-01	1.02	-6.73117	2.34e-02	AT1G71000	chaperone DnaJ-domain containing protein
262333_at	0.637709	3.61e-01	1.02	-6.7312	2.59e-01	AT1G64020	Serine protease inhibitor (SERPIN) family protein
263917_at	0.637785	3.61e-01	-1.02	-6.73137	-2.33e-02	HRD	ethylene-responsive transcription factor ERF024
258872_at	0.637869	3.61e-01	-1.02	-6.73158	-2.32e-02	HDG8	homeobox-leucine zipper protein HDG8
246665_s_at	0.637869	3.61e-01	-1.02	-6.73163	-2.31e-01	AT5G34820	pseudo
258433_at	0.637869	3.61e-01	-1.02	-6.73168	-1.62e-01	TCTP	translationally-controlled tumor protein-like protein
266038_at	0.637891	3.61e-01	-1.02	-6.73178	-2.64e-01	MRP11	multidrug resistance-associated protein 11
252694_at	0.637891	3.61e-01	1.02	-6.73187	7.91e-02	AT3G43630	protein nodulin-like3
263302_at	0.637891	3.61e-01	1.02	-6.73192	2.31e-02	AT2G15190	pseudo
256442_at	0.637891	3.61e-01	1.02	-6.73197	1.24	AT3G10930	hypothetical protein
247015_at	0.637976	3.61e-01	-1.02	-6.73215	-2.30e-02	AT5G66960	Prolyl oligopeptidase family protein
250175_at	0.638041	3.61e-01	-1.02	-6.7323	-3.23e-01	AT5G14390	alpha/beta-hydrolasefamily protein
260796_at	0.63807	3.61e-01	1.02	-6.73243	2.29e-02	GSTU21	glutathione S-transferase TAU 21
267466_at	0.63807	3.61e-01	-1.02	-6.73251	-2.29e-02	AT2G19010	GDSL esterase/lipase
258978_at	0.63807	3.61e-01	1.02	-6.73256	2.06e-01	AT3G09320	putative S-acyltransferase
266340_at	0.63807	3.61e-01	1.02	-6.73266	1.79e-01	AT2G01480	O-fucosyltransferase family protein
245154_at	0.63807	3.61e-01	1.02	-6.73272	2.28e-02	AT5G12460	hypothetical protein
249249_at	0.63807	3.61e-01	1.02	-6.73274	2.92e-02	AT5G42330	hypothetical protein
245773_at	0.638386	3.62e-01	-1.02	-6.73324	-4.55e-01	AT1G30290	PPR repeat domain-containing protein
247019_at	0.638386	3.62e-01	1.02	-6.73335	2.26e-02	AT5G67010	putative ethylene-responsive transcription factor ERF121
263397_s_at	0.638386	3.62e-01	1.02	-6.73346	2.26e-02	AT2G31550///AT2G31540	GDSL esterase/lipase///GDSL esterase/lipase
260139_at	0.638386	3.62e-01	1.02	-6.7335	2.26e-02	MYB114	transcription factor MYB114
